values,freq,unit,sex,age,geo,time
11409.0,A,NR,T,Y15,BE10,2010
11677.0,A,NR,T,Y15,BE10,2011
12036.0,A,NR,T,Y15,BE10,2012
12229.0,A,NR,T,Y15,BE10,2013
12066.0,A,NR,T,Y15,BE10,2014
12598.0,A,NR,T,Y15,BE10,2015
12988.0,A,NR,T,Y15,BE10,2016
12880.0,A,NR,T,Y15,BE10,2017
12810.0,A,NR,T,Y15,BE10,2018
13294.0,A,NR,T,Y15,BE10,2019
13683.0,A,NR,T,Y15,BE10,2020
13969.0,A,NR,T,Y15,BE10,2021
14288.0,A,NR,T,Y15,BE10,2022
14925.0,A,NR,T,Y15,BE10,2023
15143.0,A,NR,T,Y15,BE10,2024
15592.0,A,NR,T,Y15,BE10,2025
10892.0,A,NR,T,Y16,BE10,1990
10275.0,A,NR,T,Y16,BE10,1991
10102.0,A,NR,T,Y16,BE10,1992
10143.0,A,NR,T,Y16,BE10,1993
10233.0,A,NR,T,Y16,BE10,1994
10467.0,A,NR,T,Y16,BE10,1995
10469.0,A,NR,T,Y16,BE10,1996
10749.0,A,NR,T,Y16,BE10,1997
10629.0,A,NR,T,Y16,BE10,1998
10354.0,A,NR,T,Y16,BE10,1999
10167.0,A,NR,T,Y16,BE10,2000
10383.0,A,NR,T,Y16,BE10,2001
10177.0,A,NR,T,Y16,BE10,2002
10618.0,A,NR,T,Y16,BE10,2003
10805.0,A,NR,T,Y16,BE10,2004
11059.0,A,NR,T,Y16,BE10,2005
11202.0,A,NR,T,Y16,BE10,2006
11314.0,A,NR,T,Y16,BE10,2007
11446.0,A,NR,T,Y16,BE10,2008
11461.0,A,NR,T,Y16,BE10,2009
11452.0,A,NR,T,Y16,BE10,2010
11890.0,A,NR,T,Y16,BE10,2011
11906.0,A,NR,T,Y16,BE10,2012
12155.0,A,NR,T,Y16,BE10,2013
12335.0,A,NR,T,Y16,BE10,2014
12105.0,A,NR,T,Y16,BE10,2015
13063.0,A,NR,T,Y16,BE10,2016
12910.0,A,NR,T,Y16,BE10,2017
12929.0,A,NR,T,Y16,BE10,2018
12949.0,A,NR,T,Y16,BE10,2019
13294.0,A,NR,T,Y16,BE10,2020
13728.0,A,NR,T,Y16,BE10,2021
13974.0,A,NR,T,Y16,BE10,2022
14616.0,A,NR,T,Y16,BE10,2023
14966.0,A,NR,T,Y16,BE10,2024
15305.0,A,NR,T,Y16,BE10,2025
11342.0,A,NR,T,Y17,BE10,1990
10861.0,A,NR,T,Y17,BE10,1991
10221.0,A,NR,T,Y17,BE10,1992
10126.0,A,NR,T,Y17,BE10,1993
10163.0,A,NR,T,Y17,BE10,1994
10295.0,A,NR,T,Y17,BE10,1995
10522.0,A,NR,T,Y17,BE10,1996
10551.0,A,NR,T,Y17,BE10,1997
10783.0,A,NR,T,Y17,BE10,1998
10715.0,A,NR,T,Y17,BE10,1999
10478.0,A,NR,T,Y17,BE10,2000
10218.0,A,NR,T,Y17,BE10,2001
10527.0,A,NR,T,Y17,BE10,2002
10324.0,A,NR,T,Y17,BE10,2003
10752.0,A,NR,T,Y17,BE10,2004
10944.0,A,NR,T,Y17,BE10,2005
11177.0,A,NR,T,Y17,BE10,2006
11303.0,A,NR,T,Y17,BE10,2007
11462.0,A,NR,T,Y17,BE10,2008
11614.0,A,NR,T,Y17,BE10,2009
11624.0,A,NR,T,Y17,BE10,2010
12047.0,A,NR,T,Y17,BE10,2011
12189.0,A,NR,T,Y17,BE10,2012
12044.0,A,NR,T,Y17,BE10,2013
12242.0,A,NR,T,Y17,BE10,2014
12423.0,A,NR,T,Y17,BE10,2015
12362.0,A,NR,T,Y17,BE10,2016
12893.0,A,NR,T,Y17,BE10,2017
12937.0,A,NR,T,Y17,BE10,2018
12999.0,A,NR,T,Y17,BE10,2019
12894.0,A,NR,T,Y17,BE10,2020
13308.0,A,NR,T,Y17,BE10,2021
13716.0,A,NR,T,Y17,BE10,2022
14365.0,A,NR,T,Y17,BE10,2023
14642.0,A,NR,T,Y17,BE10,2024
15249.0,A,NR,T,Y17,BE10,2025
11878.0,A,NR,T,Y18,BE10,1990
11472.0,A,NR,T,Y18,BE10,1991
10998.0,A,NR,T,Y18,BE10,1992
10387.0,A,NR,T,Y18,BE10,1993
10312.0,A,NR,T,Y18,BE10,1994
10472.0,A,NR,T,Y18,BE10,1995
10539.0,A,NR,T,Y18,BE10,1996
10787.0,A,NR,T,Y18,BE10,1997
10772.0,A,NR,T,Y18,BE10,1998
11041.0,A,NR,T,Y18,BE10,1999
11001.0,A,NR,T,Y18,BE10,2000
10751.0,A,NR,T,Y18,BE10,2001
10521.0,A,NR,T,Y18,BE10,2002
10878.0,A,NR,T,Y18,BE10,2003
10623.0,A,NR,T,Y18,BE10,2004
11127.0,A,NR,T,Y18,BE10,2005
11370.0,A,NR,T,Y18,BE10,2006
11492.0,A,NR,T,Y18,BE10,2007
11701.0,A,NR,T,Y18,BE10,2008
11919.0,A,NR,T,Y18,BE10,2009
12108.0,A,NR,T,Y18,BE10,2010
12497.0,A,NR,T,Y18,BE10,2011
12517.0,A,NR,T,Y18,BE10,2012
12601.0,A,NR,T,Y18,BE10,2013
12382.0,A,NR,T,Y18,BE10,2014
12697.0,A,NR,T,Y18,BE10,2015
13191.0,A,NR,T,Y18,BE10,2016
12625.0,A,NR,T,Y18,BE10,2017
13354.0,A,NR,T,Y18,BE10,2018
13417.0,A,NR,T,Y18,BE10,2019
13391.0,A,NR,T,Y18,BE10,2020
13300.0,A,NR,T,Y18,BE10,2021
13962.0,A,NR,T,Y18,BE10,2022
14666.0,A,NR,T,Y18,BE10,2023
15083.0,A,NR,T,Y18,BE10,2024
15473.0,A,NR,T,Y18,BE10,2025
12391.0,A,NR,T,Y19,BE10,1990
12186.0,A,NR,T,Y19,BE10,1991
11762.0,A,NR,T,Y19,BE10,1992
11324.0,A,NR,T,Y19,BE10,1993
10702.0,A,NR,T,Y19,BE10,1994
10744.0,A,NR,T,Y19,BE10,1995
10823.0,A,NR,T,Y19,BE10,1996
11023.0,A,NR,T,Y19,BE10,1997
11224.0,A,NR,T,Y19,BE10,1998
11180.0,A,NR,T,Y19,BE10,1999
11533.0,A,NR,T,Y19,BE10,2000
11474.0,A,NR,T,Y19,BE10,2001
11114.0,A,NR,T,Y19,BE10,2002
11032.0,A,NR,T,Y19,BE10,2003
11386.0,A,NR,T,Y19,BE10,2004
11170.0,A,NR,T,Y19,BE10,2005
11851.0,A,NR,T,Y19,BE10,2006
12040.0,A,NR,T,Y19,BE10,2007
12167.0,A,NR,T,Y19,BE10,2008
12478.0,A,NR,T,Y19,BE10,2009
12684.0,A,NR,T,Y19,BE10,2010
13379.0,A,NR,T,Y19,BE10,2011
13368.0,A,NR,T,Y19,BE10,2012
13206.0,A,NR,T,Y19,BE10,2013
13176.0,A,NR,T,Y19,BE10,2014
13059.0,A,NR,T,Y19,BE10,2015
13587.0,A,NR,T,Y19,BE10,2016
13446.0,A,NR,T,Y19,BE10,2017
13255.0,A,NR,T,Y19,BE10,2018
13899.0,A,NR,T,Y19,BE10,2019
13922.0,A,NR,T,Y19,BE10,2020
13951.0,A,NR,T,Y19,BE10,2021
14099.0,A,NR,T,Y19,BE10,2022
15044.0,A,NR,T,Y19,BE10,2023
15628.0,A,NR,T,Y19,BE10,2024
16078.0,A,NR,T,Y19,BE10,2025
12529.0,A,NR,T,Y20,BE10,1990
12804.0,A,NR,T,Y20,BE10,1991
12511.0,A,NR,T,Y20,BE10,1992
12165.0,A,NR,T,Y20,BE10,1993
11777.0,A,NR,T,Y20,BE10,1994
11214.0,A,NR,T,Y20,BE10,1995
11226.0,A,NR,T,Y20,BE10,1996
11374.0,A,NR,T,Y20,BE10,1997
11564.0,A,NR,T,Y20,BE10,1998
11739.0,A,NR,T,Y20,BE10,1999
11778.0,A,NR,T,Y20,BE10,2000
12082.0,A,NR,T,Y20,BE10,2001
12057.0,A,NR,T,Y20,BE10,2002
11876.0,A,NR,T,Y20,BE10,2003
11634.0,A,NR,T,Y20,BE10,2004
12002.0,A,NR,T,Y20,BE10,2005
11929.0,A,NR,T,Y20,BE10,2006
12499.0,A,NR,T,Y20,BE10,2007
12745.0,A,NR,T,Y20,BE10,2008
13087.0,A,NR,T,Y20,BE10,2009
13323.0,A,NR,T,Y20,BE10,2010
14227.0,A,NR,T,Y20,BE10,2011
14203.0,A,NR,T,Y20,BE10,2012
14142.0,A,NR,T,Y20,BE10,2013
13881.0,A,NR,T,Y20,BE10,2014
13803.0,A,NR,T,Y20,BE10,2015
14151.0,A,NR,T,Y20,BE10,2016
13860.0,A,NR,T,Y20,BE10,2017
13984.0,A,NR,T,Y20,BE10,2018
13803.0,A,NR,T,Y20,BE10,2019
14465.0,A,NR,T,Y20,BE10,2020
14409.0,A,NR,T,Y20,BE10,2021
14566.0,A,NR,T,Y20,BE10,2022
15174.0,A,NR,T,Y20,BE10,2023
15872.0,A,NR,T,Y20,BE10,2024
16362.0,A,NR,T,Y20,BE10,2025
13158.0,A,NR,T,Y21,BE10,1990
13045.0,A,NR,T,Y21,BE10,1991
13132.0,A,NR,T,Y21,BE10,1992
12969.0,A,NR,T,Y21,BE10,1993
12696.0,A,NR,T,Y21,BE10,1994
12355.0,A,NR,T,Y21,BE10,1995
11802.0,A,NR,T,Y21,BE10,1996
11738.0,A,NR,T,Y21,BE10,1997
11933.0,A,NR,T,Y21,BE10,1998
12113.0,A,NR,T,Y21,BE10,1999
12339.0,A,NR,T,Y21,BE10,2000
12357.0,A,NR,T,Y21,BE10,2001
12608.0,A,NR,T,Y21,BE10,2002
12803.0,A,NR,T,Y21,BE10,2003
12496.0,A,NR,T,Y21,BE10,2004
12413.0,A,NR,T,Y21,BE10,2005
12799.0,A,NR,T,Y21,BE10,2006
12664.0,A,NR,T,Y21,BE10,2007
13207.0,A,NR,T,Y21,BE10,2008
13713.0,A,NR,T,Y21,BE10,2009
13931.0,A,NR,T,Y21,BE10,2010
14771.0,A,NR,T,Y21,BE10,2011
15040.0,A,NR,T,Y21,BE10,2012
14917.0,A,NR,T,Y21,BE10,2013
14759.0,A,NR,T,Y21,BE10,2014
14577.0,A,NR,T,Y21,BE10,2015
14682.0,A,NR,T,Y21,BE10,2016
14310.0,A,NR,T,Y21,BE10,2017
14398.0,A,NR,T,Y21,BE10,2018
14666.0,A,NR,T,Y21,BE10,2019
14345.0,A,NR,T,Y21,BE10,2020
14890.0,A,NR,T,Y21,BE10,2021
15151.0,A,NR,T,Y21,BE10,2022
15679.0,A,NR,T,Y21,BE10,2023
16109.0,A,NR,T,Y21,BE10,2024
16667.0,A,NR,T,Y21,BE10,2025
13842.0,A,NR,T,Y22,BE10,1990
13719.0,A,NR,T,Y22,BE10,1991
13498.0,A,NR,T,Y22,BE10,1992
13683.0,A,NR,T,Y22,BE10,1993
13565.0,A,NR,T,Y22,BE10,1994
13372.0,A,NR,T,Y22,BE10,1995
12882.0,A,NR,T,Y22,BE10,1996
12363.0,A,NR,T,Y22,BE10,1997
12328.0,A,NR,T,Y22,BE10,1998
12533.0,A,NR,T,Y22,BE10,1999
12849.0,A,NR,T,Y22,BE10,2000
12960.0,A,NR,T,Y22,BE10,2001
13124.0,A,NR,T,Y22,BE10,2002
13580.0,A,NR,T,Y22,BE10,2003
13566.0,A,NR,T,Y22,BE10,2004
13224.0,A,NR,T,Y22,BE10,2005
13241.0,A,NR,T,Y22,BE10,2006
13646.0,A,NR,T,Y22,BE10,2007
13532.0,A,NR,T,Y22,BE10,2008
14044.0,A,NR,T,Y22,BE10,2009
14584.0,A,NR,T,Y22,BE10,2010
15533.0,A,NR,T,Y22,BE10,2011
15644.0,A,NR,T,Y22,BE10,2012
15838.0,A,NR,T,Y22,BE10,2013
15461.0,A,NR,T,Y22,BE10,2014
15522.0,A,NR,T,Y22,BE10,2015
15549.0,A,NR,T,Y22,BE10,2016
14941.0,A,NR,T,Y22,BE10,2017
14993.0,A,NR,T,Y22,BE10,2018
15198.0,A,NR,T,Y22,BE10,2019
15298.0,A,NR,T,Y22,BE10,2020
14923.0,A,NR,T,Y22,BE10,2021
15712.0,A,NR,T,Y22,BE10,2022
16636.0,A,NR,T,Y22,BE10,2023
16723.0,A,NR,T,Y22,BE10,2024
17006.0,A,NR,T,Y22,BE10,2025
15091.0,A,NR,T,Y23,BE10,1990
14507.0,A,NR,T,Y23,BE10,1991
14188.0,A,NR,T,Y23,BE10,1992
14187.0,A,NR,T,Y23,BE10,1993
14372.0,A,NR,T,Y23,BE10,1994
14406.0,A,NR,T,Y23,BE10,1995
14115.0,A,NR,T,Y23,BE10,1996
13720.0,A,NR,T,Y23,BE10,1997
13151.0,A,NR,T,Y23,BE10,1998
13102.0,A,NR,T,Y23,BE10,1999
13468.0,A,NR,T,Y23,BE10,2000
13747.0,A,NR,T,Y23,BE10,2001
13934.0,A,NR,T,Y23,BE10,2002
14118.0,A,NR,T,Y23,BE10,2003
14575.0,A,NR,T,Y23,BE10,2004
14496.0,A,NR,T,Y23,BE10,2005
14210.0,A,NR,T,Y23,BE10,2006
14162.0,A,NR,T,Y23,BE10,2007
14750.0,A,NR,T,Y23,BE10,2008
14772.0,A,NR,T,Y23,BE10,2009
15122.0,A,NR,T,Y23,BE10,2010
16395.0,A,NR,T,Y23,BE10,2011
16459.0,A,NR,T,Y23,BE10,2012
16509.0,A,NR,T,Y23,BE10,2013
16607.0,A,NR,T,Y23,BE10,2014
16446.0,A,NR,T,Y23,BE10,2015
16645.0,A,NR,T,Y23,BE10,2016
16179.0,A,NR,T,Y23,BE10,2017
15910.0,A,NR,T,Y23,BE10,2018
16062.0,A,NR,T,Y23,BE10,2019
16214.0,A,NR,T,Y23,BE10,2020
16199.0,A,NR,T,Y23,BE10,2021
16118.0,A,NR,T,Y23,BE10,2022
17671.0,A,NR,T,Y23,BE10,2023
18259.0,A,NR,T,Y23,BE10,2024
18093.0,A,NR,T,Y23,BE10,2025
16090.0,A,NR,T,Y24,BE10,1990
15663.0,A,NR,T,Y24,BE10,1991
14966.0,A,NR,T,Y24,BE10,1992
14930.0,A,NR,T,Y24,BE10,1993
15025.0,A,NR,T,Y24,BE10,1994
15220.0,A,NR,T,Y24,BE10,1995
15192.0,A,NR,T,Y24,BE10,1996
15029.0,A,NR,T,Y24,BE10,1997
14668.0,A,NR,T,Y24,BE10,1998
14076.0,A,NR,T,Y24,BE10,1999
14082.0,A,NR,T,Y24,BE10,2000
14434.0,A,NR,T,Y24,BE10,2001
14895.0,A,NR,T,Y24,BE10,2002
15207.0,A,NR,T,Y24,BE10,2003
15257.0,A,NR,T,Y24,BE10,2004
15708.0,A,NR,T,Y24,BE10,2005
15635.0,A,NR,T,Y24,BE10,2006
15394.0,A,NR,T,Y24,BE10,2007
15360.0,A,NR,T,Y24,BE10,2008
16247.0,A,NR,T,Y24,BE10,2009
15977.0,A,NR,T,Y24,BE10,2010
17253.0,A,NR,T,Y24,BE10,2011
17737.0,A,NR,T,Y24,BE10,2012
17718.0,A,NR,T,Y24,BE10,2013
17599.0,A,NR,T,Y24,BE10,2014
17921.0,A,NR,T,Y24,BE10,2015
18056.0,A,NR,T,Y24,BE10,2016
17633.0,A,NR,T,Y24,BE10,2017
17529.0,A,NR,T,Y24,BE10,2018
17415.0,A,NR,T,Y24,BE10,2019
17580.0,A,NR,T,Y24,BE10,2020
17618.0,A,NR,T,Y24,BE10,2021
17726.0,A,NR,T,Y24,BE10,2022
18671.0,A,NR,T,Y24,BE10,2023
19590.0,A,NR,T,Y24,BE10,2024
20076.0,A,NR,T,Y24,BE10,2025
16942.0,A,NR,T,Y25,BE10,1990
16513.0,A,NR,T,Y25,BE10,1991
15969.0,A,NR,T,Y25,BE10,1992
15634.0,A,NR,T,Y25,BE10,1993
15596.0,A,NR,T,Y25,BE10,1994
15956.0,A,NR,T,Y25,BE10,1995
15784.0,A,NR,T,Y25,BE10,1996
16083.0,A,NR,T,Y25,BE10,1997
15997.0,A,NR,T,Y25,BE10,1998
15600.0,A,NR,T,Y25,BE10,1999
15215.0,A,NR,T,Y25,BE10,2000
15011.0,A,NR,T,Y25,BE10,2001
15627.0,A,NR,T,Y25,BE10,2002
16124.0,A,NR,T,Y25,BE10,2003
16359.0,A,NR,T,Y25,BE10,2004
16350.0,A,NR,T,Y25,BE10,2005
16931.0,A,NR,T,Y25,BE10,2006
16795.0,A,NR,T,Y25,BE10,2007
16882.0,A,NR,T,Y25,BE10,2008
16771.0,A,NR,T,Y25,BE10,2009
17668.0,A,NR,T,Y25,BE10,2010
18252.0,A,NR,T,Y25,BE10,2011
18580.0,A,NR,T,Y25,BE10,2012
19035.0,A,NR,T,Y25,BE10,2013
19132.0,A,NR,T,Y25,BE10,2014
18931.0,A,NR,T,Y25,BE10,2015
19596.0,A,NR,T,Y25,BE10,2016
19051.0,A,NR,T,Y25,BE10,2017
19088.0,A,NR,T,Y25,BE10,2018
19256.0,A,NR,T,Y25,BE10,2019
19110.0,A,NR,T,Y25,BE10,2020
19219.0,A,NR,T,Y25,BE10,2021
19411.0,A,NR,T,Y25,BE10,2022
20252.0,A,NR,T,Y25,BE10,2023
20698.0,A,NR,T,Y25,BE10,2024
21207.0,A,NR,T,Y25,BE10,2025
16923.0,A,NR,T,Y26,BE10,1990
17190.0,A,NR,T,Y26,BE10,1991
16640.0,A,NR,T,Y26,BE10,1992
16322.0,A,NR,T,Y26,BE10,1993
16059.0,A,NR,T,Y26,BE10,1994
16230.0,A,NR,T,Y26,BE10,1995
16302.0,A,NR,T,Y26,BE10,1996
16416.0,A,NR,T,Y26,BE10,1997
16644.0,A,NR,T,Y26,BE10,1998
16519.0,A,NR,T,Y26,BE10,1999
16248.0,A,NR,T,Y26,BE10,2000
16038.0,A,NR,T,Y26,BE10,2001
15979.0,A,NR,T,Y26,BE10,2002
16665.0,A,NR,T,Y26,BE10,2003
16945.0,A,NR,T,Y26,BE10,2004
17262.0,A,NR,T,Y26,BE10,2005
17408.0,A,NR,T,Y26,BE10,2006
18035.0,A,NR,T,Y26,BE10,2007
17928.0,A,NR,T,Y26,BE10,2008
18292.0,A,NR,T,Y26,BE10,2009
18021.0,A,NR,T,Y26,BE10,2010
19714.0,A,NR,T,Y26,BE10,2011
19349.0,A,NR,T,Y26,BE10,2012
19691.0,A,NR,T,Y26,BE10,2013
19914.0,A,NR,T,Y26,BE10,2014
20314.0,A,NR,T,Y26,BE10,2015
20350.0,A,NR,T,Y26,BE10,2016
20469.0,A,NR,T,Y26,BE10,2017
20242.0,A,NR,T,Y26,BE10,2018
20592.0,A,NR,T,Y26,BE10,2019
20669.0,A,NR,T,Y26,BE10,2020
20661.0,A,NR,T,Y26,BE10,2021
20675.0,A,NR,T,Y26,BE10,2022
21539.0,A,NR,T,Y26,BE10,2023
21883.0,A,NR,T,Y26,BE10,2024
21915.0,A,NR,T,Y26,BE10,2025
16650.0,A,NR,T,Y27,BE10,1990
16868.0,A,NR,T,Y27,BE10,1991
17069.0,A,NR,T,Y27,BE10,1992
16879.0,A,NR,T,Y27,BE10,1993
16443.0,A,NR,T,Y27,BE10,1994
16383.0,A,NR,T,Y27,BE10,1995
16330.0,A,NR,T,Y27,BE10,1996
16612.0,A,NR,T,Y27,BE10,1997
16835.0,A,NR,T,Y27,BE10,1998
16945.0,A,NR,T,Y27,BE10,1999
16925.0,A,NR,T,Y27,BE10,2000
16680.0,A,NR,T,Y27,BE10,2001
16683.0,A,NR,T,Y27,BE10,2002
16593.0,A,NR,T,Y27,BE10,2003
17256.0,A,NR,T,Y27,BE10,2004
17500.0,A,NR,T,Y27,BE10,2005
17900.0,A,NR,T,Y27,BE10,2006
18202.0,A,NR,T,Y27,BE10,2007
19054.0,A,NR,T,Y27,BE10,2008
18923.0,A,NR,T,Y27,BE10,2009
19200.0,A,NR,T,Y27,BE10,2010
19723.0,A,NR,T,Y27,BE10,2011
20499.0,A,NR,T,Y27,BE10,2012
20261.0,A,NR,T,Y27,BE10,2013
20344.0,A,NR,T,Y27,BE10,2014
20624.0,A,NR,T,Y27,BE10,2015
21390.0,A,NR,T,Y27,BE10,2016
20860.0,A,NR,T,Y27,BE10,2017
21226.0,A,NR,T,Y27,BE10,2018
21197.0,A,NR,T,Y27,BE10,2019
21544.0,A,NR,T,Y27,BE10,2020
21563.0,A,NR,T,Y27,BE10,2021
21497.0,A,NR,T,Y27,BE10,2022
22142.0,A,NR,T,Y27,BE10,2023
22721.0,A,NR,T,Y27,BE10,2024
22893.0,A,NR,T,Y27,BE10,2025
16623.0,A,NR,T,Y28,BE10,1990
16523.0,A,NR,T,Y28,BE10,1991
16524.0,A,NR,T,Y28,BE10,1992
17098.0,A,NR,T,Y28,BE10,1993
16948.0,A,NR,T,Y28,BE10,1994
16687.0,A,NR,T,Y28,BE10,1995
16328.0,A,NR,T,Y28,BE10,1996
16375.0,A,NR,T,Y28,BE10,1997
16802.0,A,NR,T,Y28,BE10,1998
16991.0,A,NR,T,Y28,BE10,1999
17094.0,A,NR,T,Y28,BE10,2000
17137.0,A,NR,T,Y28,BE10,2001
17188.0,A,NR,T,Y28,BE10,2002
17213.0,A,NR,T,Y28,BE10,2003
17075.0,A,NR,T,Y28,BE10,2004
17570.0,A,NR,T,Y28,BE10,2005
17918.0,A,NR,T,Y28,BE10,2006
18375.0,A,NR,T,Y28,BE10,2007
19022.0,A,NR,T,Y28,BE10,2008
20059.0,A,NR,T,Y28,BE10,2009
19641.0,A,NR,T,Y28,BE10,2010
20833.0,A,NR,T,Y28,BE10,2011
20260.0,A,NR,T,Y28,BE10,2012
20985.0,A,NR,T,Y28,BE10,2013
20534.0,A,NR,T,Y28,BE10,2014
20750.0,A,NR,T,Y28,BE10,2015
21400.0,A,NR,T,Y28,BE10,2016
21393.0,A,NR,T,Y28,BE10,2017
21313.0,A,NR,T,Y28,BE10,2018
21781.0,A,NR,T,Y28,BE10,2019
21831.0,A,NR,T,Y28,BE10,2020
22149.0,A,NR,T,Y28,BE10,2021
21932.0,A,NR,T,Y28,BE10,2022
22587.0,A,NR,T,Y28,BE10,2023
22912.0,A,NR,T,Y28,BE10,2024
23187.0,A,NR,T,Y28,BE10,2025
16611.0,A,NR,T,Y29,BE10,1990
16373.0,A,NR,T,Y29,BE10,1991
16086.0,A,NR,T,Y29,BE10,1992
16396.0,A,NR,T,Y29,BE10,1993
16995.0,A,NR,T,Y29,BE10,1994
16972.0,A,NR,T,Y29,BE10,1995
16537.0,A,NR,T,Y29,BE10,1996
16280.0,A,NR,T,Y29,BE10,1997
16453.0,A,NR,T,Y29,BE10,1998
16690.0,A,NR,T,Y29,BE10,1999
17038.0,A,NR,T,Y29,BE10,2000
17225.0,A,NR,T,Y29,BE10,2001
17495.0,A,NR,T,Y29,BE10,2002
17625.0,A,NR,T,Y29,BE10,2003
17457.0,A,NR,T,Y29,BE10,2004
17254.0,A,NR,T,Y29,BE10,2005
17964.0,A,NR,T,Y29,BE10,2006
18252.0,A,NR,T,Y29,BE10,2007
18933.0,A,NR,T,Y29,BE10,2008
19685.0,A,NR,T,Y29,BE10,2009
20550.0,A,NR,T,Y29,BE10,2010
20760.0,A,NR,T,Y29,BE10,2011
21195.0,A,NR,T,Y29,BE10,2012
20626.0,A,NR,T,Y29,BE10,2013
21100.0,A,NR,T,Y29,BE10,2014
20721.0,A,NR,T,Y29,BE10,2015
21182.0,A,NR,T,Y29,BE10,2016
21171.0,A,NR,T,Y29,BE10,2017
21536.0,A,NR,T,Y29,BE10,2018
21629.0,A,NR,T,Y29,BE10,2019
22207.0,A,NR,T,Y29,BE10,2020
22068.0,A,NR,T,Y29,BE10,2021
22155.0,A,NR,T,Y29,BE10,2022
22626.0,A,NR,T,Y29,BE10,2023
22864.0,A,NR,T,Y29,BE10,2024
22989.0,A,NR,T,Y29,BE10,2025
16074.0,A,NR,T,Y30,BE10,1990
16379.0,A,NR,T,Y30,BE10,1991
15959.0,A,NR,T,Y30,BE10,1992
15961.0,A,NR,T,Y30,BE10,1993
16319.0,A,NR,T,Y30,BE10,1994
16888.0,A,NR,T,Y30,BE10,1995
16664.0,A,NR,T,Y30,BE10,1996
16448.0,A,NR,T,Y30,BE10,1997
16134.0,A,NR,T,Y30,BE10,1998
16313.0,A,NR,T,Y30,BE10,1999
16660.0,A,NR,T,Y30,BE10,2000
17026.0,A,NR,T,Y30,BE10,2001
17474.0,A,NR,T,Y30,BE10,2002
17808.0,A,NR,T,Y30,BE10,2003
17749.0,A,NR,T,Y30,BE10,2004
17443.0,A,NR,T,Y30,BE10,2005
17589.0,A,NR,T,Y30,BE10,2006
18204.0,A,NR,T,Y30,BE10,2007
18796.0,A,NR,T,Y30,BE10,2008
19486.0,A,NR,T,Y30,BE10,2009
20157.0,A,NR,T,Y30,BE10,2010
21871.0,A,NR,T,Y30,BE10,2011
20926.0,A,NR,T,Y30,BE10,2012
21286.0,A,NR,T,Y30,BE10,2013
20559.0,A,NR,T,Y30,BE10,2014
21092.0,A,NR,T,Y30,BE10,2015
20975.0,A,NR,T,Y30,BE10,2016
20910.0,A,NR,T,Y30,BE10,2017
21151.0,A,NR,T,Y30,BE10,2018
21661.0,A,NR,T,Y30,BE10,2019
21793.0,A,NR,T,Y30,BE10,2020
22111.0,A,NR,T,Y30,BE10,2021
21841.0,A,NR,T,Y30,BE10,2022
22609.0,A,NR,T,Y30,BE10,2023
22666.0,A,NR,T,Y30,BE10,2024
22849.0,A,NR,T,Y30,BE10,2025
15593.0,A,NR,T,Y31,BE10,1990
15806.0,A,NR,T,Y31,BE10,1991
15912.0,A,NR,T,Y31,BE10,1992
15736.0,A,NR,T,Y31,BE10,1993
15777.0,A,NR,T,Y31,BE10,1994
16296.0,A,NR,T,Y31,BE10,1995
16609.0,A,NR,T,Y31,BE10,1996
16606.0,A,NR,T,Y31,BE10,1997
16258.0,A,NR,T,Y31,BE10,1998
15869.0,A,NR,T,Y31,BE10,1999
16277.0,A,NR,T,Y31,BE10,2000
16575.0,A,NR,T,Y31,BE10,2001
17351.0,A,NR,T,Y31,BE10,2002
17657.0,A,NR,T,Y31,BE10,2003
17750.0,A,NR,T,Y31,BE10,2004
17687.0,A,NR,T,Y31,BE10,2005
17550.0,A,NR,T,Y31,BE10,2006
17683.0,A,NR,T,Y31,BE10,2007
18540.0,A,NR,T,Y31,BE10,2008
19071.0,A,NR,T,Y31,BE10,2009
19774.0,A,NR,T,Y31,BE10,2010
21151.0,A,NR,T,Y31,BE10,2011
21728.0,A,NR,T,Y31,BE10,2012
20915.0,A,NR,T,Y31,BE10,2013
21065.0,A,NR,T,Y31,BE10,2014
20517.0,A,NR,T,Y31,BE10,2015
21231.0,A,NR,T,Y31,BE10,2016
20752.0,A,NR,T,Y31,BE10,2017
20749.0,A,NR,T,Y31,BE10,2018
21092.0,A,NR,T,Y31,BE10,2019
21723.0,A,NR,T,Y31,BE10,2020
21676.0,A,NR,T,Y31,BE10,2021
21760.0,A,NR,T,Y31,BE10,2022
22204.0,A,NR,T,Y31,BE10,2023
22585.0,A,NR,T,Y31,BE10,2024
22516.0,A,NR,T,Y31,BE10,2025
15102.0,A,NR,T,Y32,BE10,1990
15313.0,A,NR,T,Y32,BE10,1991
15326.0,A,NR,T,Y32,BE10,1992
15695.0,A,NR,T,Y32,BE10,1993
15461.0,A,NR,T,Y32,BE10,1994
15617.0,A,NR,T,Y32,BE10,1995
15830.0,A,NR,T,Y32,BE10,1996
16405.0,A,NR,T,Y32,BE10,1997
16408.0,A,NR,T,Y32,BE10,1998
16003.0,A,NR,T,Y32,BE10,1999
15697.0,A,NR,T,Y32,BE10,2000
16055.0,A,NR,T,Y32,BE10,2001
16795.0,A,NR,T,Y32,BE10,2002
17579.0,A,NR,T,Y32,BE10,2003
17531.0,A,NR,T,Y32,BE10,2004
