BXL,ANT,LIM,OVL,VlB,WVl,BWA,HAI,LIE,LUX,NAM
88.0883307435771,90.04144380266229,89.69116051590791,89.83059569856532,90.58116522164363,90.74487792145906,90.93053964188293,86.39594876029564,86.70643018924828,88.70828875174415,87.93536936338808
88.25580817808495,90.22620098725352,89.86553388589209,90.0197930651441,90.76654301729657,90.95045590182019,91.13549138009797,86.5874173057926,86.88366067237757,88.915299892357,88.13689341182368
88.42307005733437,90.41065293390774,90.0395337376096,90.20872903252183,90.95156171649664,91.1558051627909,91.34022303743998,86.77929610441626,87.06109535888892,89.12237697083914,88.33859322735783
88.59011917118596,90.59479778038771,90.21316261759286,90.39739944198786,91.1362191844178,91.36090838037356,91.54471771195954,86.97157022859301,87.23873119533806,89.32949988091471,88.54045201123532
88.7569578665068,90.77863299129682,90.38642261771045,90.58579939882075,91.32051259899544,91.56574716263069,91.74895734970362,87.16422347708657,87.41656432645028,89.53664729955794,88.74245174460114
88.92358804187117,90.9621553534766,90.55931536830397,90.77392326886093,91.50443844774328,91.77030207308107,91.9529227713086,87.35723838871534,87.59459008504798,89.74379671461212,88.94457320662426
89.09001114259449,91.14536097268468,90.73184203172744,90.96176467675481,91.68799252593044,91.97455265758248,92.15659370212478,87.55059625984586,87.77280298360971,89.950924456238,89.14679599635012
89.25622815614653,91.32824527162228,90.90400329635112,91.14931650593128,91.8711699361826,92.17847747460753,92.35994880577837,87.74427716560359,87.95119670754558,90.15800573206485,89.34909855820946
89.42223960798812,91.51080298937198,91.07579937108912,91.33657090036296,92.05396508956639,92.38205412879856,92.56296572105616,87.93825998472423,88.12976411026636,90.36501466589782,89.5514582110904
89.58804555787657,91.69302818229963,91.24722998050913,91.52351926814839,92.23637170820477,92.58525930766679,92.76562110197517,88.13252242794523,88.3084972101123,90.57192433980967,89.75385118085747
89.75364559667968,91.87491422646293,91.4182943605806,91.71015228694982,92.41838282946202,92.78806882128363,92.96789066088245,88.32704106981805,88.48738718919708,90.7787068394345,89.95625263618517
89.9190388437396,92.0564538215662,91.58899125511367,91.89645991130156,92.59999081173066,92.9904576447954,93.16974921441032,88.52179138380362,88.6664243942139,90.98533330225848,90.15863672755275
90.08422394482308,92.2376389964852,91.7593189129386,92.08243138179934,92.78118734183917,93.19239996357736,93.37117073209899,88.71674778049673,88.84559833923595,91.19177396869168,90.36097662923302
90.24919907069284,92.4184611163836,91.92927508587353,92.268055236168,92.96196344409331,93.39386922082934,93.5721283874815,88.91188364880803,89.02489771053683,91.3979982356917,90.56324458409074
90.41396191633429,92.59891089142786,92.09885702752206,92.45331932219322,93.14230949095297,93.59483816740614,93.77259461141716,89.107171399922,89.20431037344197,91.60397471270115,90.76541195099665
